UserID,Year,Month,Tweet,Label,Typo
438023,2008,1,1,Genuine,Tweet
438023,2008,2,1,Genuine,Tweet
438023,2008,3,2,Genuine,Tweet
438023,2008,4,3,Genuine,Tweet
438023,2008,5,8,Genuine,Tweet
438023,2008,6,4,Genuine,Tweet
438023,2008,7,4,Genuine,Tweet
438023,2009,1,1,Genuine,Tweet
438023,2009,2,4,Genuine,Tweet
438023,2009,3,116,Genuine,Tweet
438023,2009,4,29,Genuine,Tweet
438023,2009,5,4,Genuine,Tweet
438023,2009,6,1,Genuine,Tweet
438023,2009,7,2,Genuine,Tweet
438023,2009,8,39,Genuine,Tweet
438023,2009,9,60,Genuine,Tweet
438023,2009,10,3,Genuine,Tweet
438023,2009,11,4,Genuine,Tweet
438023,2009,12,3,Genuine,Tweet
438023,2010,2,1,Genuine,Tweet
438023,2010,3,187,Genuine,Tweet
438023,2010,4,1257,Genuine,Tweet
438023,2010,5,525,Genuine,Tweet
438023,2010,6,11,Genuine,Tweet
438023,2010,7,6,Genuine,Tweet
438023,2010,8,6,Genuine,Tweet
438023,2010,9,3,Genuine,Tweet
438023,2010,11,4,Genuine,Tweet
438023,2010,12,4,Genuine,Tweet
438023,2011,2,6,Genuine,Tweet
438023,2011,3,1,Genuine,Tweet
438023,2011,4,6,Genuine,Tweet
438023,2011,5,9,Genuine,Tweet
438023,2011,6,7,Genuine,Tweet
438023,2011,7,8,Genuine,Tweet
438023,2011,8,6,Genuine,Tweet
438023,2011,9,15,Genuine,Tweet
438023,2011,10,22,Genuine,Tweet
438023,2011,11,19,Genuine,Tweet
438023,2011,12,18,Genuine,Tweet
438023,2012,1,15,Genuine,Tweet
438023,2012,2,62,Genuine,Tweet
438023,2012,3,56,Genuine,Tweet
438023,2012,4,35,Genuine,Tweet
438023,2012,5,16,Genuine,Tweet
438023,2012,6,5,Genuine,Tweet
438023,2012,7,10,Genuine,Tweet
438023,2012,8,10,Genuine,Tweet
438023,2012,9,19,Genuine,Tweet
438023,2012,10,17,Genuine,Tweet
438023,2012,11,20,Genuine,Tweet
438023,2012,12,13,Genuine,Tweet
438023,2013,1,10,Genuine,Tweet
438023,2013,2,11,Genuine,Tweet
438023,2013,3,4,Genuine,Tweet
586003,2007,1,1,Genuine,Tweet
586003,2009,7,1,Genuine,Tweet
586003,2010,7,1,Genuine,Tweet
586003,2011,7,1,Genuine,Tweet
586003,2011,11,3,Genuine,Tweet
586003,2011,12,5,Genuine,Tweet
586003,2012,1,2,Genuine,Tweet
586003,2012,2,1,Genuine,Tweet
586003,2012,4,1,Genuine,Tweet
586003,2012,5,2,Genuine,Tweet
586003,2012,6,5,Genuine,Tweet
586003,2012,7,2,Genuine,Tweet
586003,2012,8,6,Genuine,Tweet
586003,2012,9,3,Genuine,Tweet
586003,2012,10,5,Genuine,Tweet
586003,2012,11,5,Genuine,Tweet
586003,2012,12,13,Genuine,Tweet
586003,2013,1,9,Genuine,Tweet
586003,2013,2,11,Genuine,Tweet
586003,2013,3,5,Genuine,Tweet
628563,2009,11,3,Genuine,Tweet
628563,2009,12,2,Genuine,Tweet
628563,2010,2,57,Genuine,Tweet
628563,2010,3,1,Genuine,Tweet
628563,2010,8,1,Genuine,Tweet
628563,2010,9,1,Genuine,Tweet
628563,2010,10,3,Genuine,Tweet
628563,2010,11,8,Genuine,Tweet
628563,2011,1,3,Genuine,Tweet
628563,2011,3,1,Genuine,Tweet
628563,2011,7,10,Genuine,Tweet
628563,2011,9,9,Genuine,Tweet
628563,2011,10,37,Genuine,Tweet
628563,2011,11,16,Genuine,Tweet
628563,2011,12,18,Genuine,Tweet
628563,2012,1,33,Genuine,Tweet
628563,2012,2,40,Genuine,Tweet
628563,2012,3,12,Genuine,Tweet
628563,2012,4,22,Genuine,Tweet
628563,2012,5,4,Genuine,Tweet
628563,2012,6,6,Genuine,Tweet
628563,2012,7,5,Genuine,Tweet
628563,2012,8,11,Genuine,Tweet
628563,2012,9,38,Genuine,Tweet
628563,2012,10,31,Genuine,Tweet
628563,2012,11,1,Genuine,Tweet
628563,2012,12,1,Genuine,Tweet
628563,2013,1,5,Genuine,Tweet
628563,2013,2,1,Genuine,Tweet
769985,2007,2,1,Genuine,Tweet
769985,2007,9,1,Genuine,Tweet
769985,2008,1,14,Genuine,Tweet
769985,2008,2,3,Genuine,Tweet
769985,2008,3,2,Genuine,Tweet
769985,2008,4,3,Genuine,Tweet
769985,2008,6,1,Genuine,Tweet
769985,2008,8,1,Genuine,Tweet
769985,2008,11,1,Genuine,Tweet
769985,2009,4,10,Genuine,Tweet
769985,2009,5,101,Genuine,Tweet
769985,2009,6,4,Genuine,Tweet
769985,2009,8,4,Genuine,Tweet
769985,2009,9,1,Genuine,Tweet
769985,2009,10,10,Genuine,Tweet
769985,2009,11,16,Genuine,Tweet
769985,2009,12,67,Genuine,Tweet
769985,2010,1,9,Genuine,Tweet
769985,2010,2,33,Genuine,Tweet
769985,2010,3,4,Genuine,Tweet
769985,2010,4,9,Genuine,Tweet
769985,2010,5,17,Genuine,Tweet
769985,2010,6,8,Genuine,Tweet
769985,2010,7,19,Genuine,Tweet
769985,2010,8,62,Genuine,Tweet
769985,2010,9,58,Genuine,Tweet
769985,2010,10,31,Genuine,Tweet
769985,2010,11,68,Genuine,Tweet
769985,2010,12,96,Genuine,Tweet
769985,2011,1,73,Genuine,Tweet
769985,2011,2,57,Genuine,Tweet
769985,2011,3,89,Genuine,Tweet
769985,2011,4,64,Genuine,Tweet
769985,2011,5,58,Genuine,Tweet
769985,2011,6,9,Genuine,Tweet
769985,2011,7,23,Genuine,Tweet
769985,2011,8,14,Genuine,Tweet
769985,2011,9,30,Genuine,Tweet
769985,2011,10,41,Genuine,Tweet
769985,2011,11,25,Genuine,Tweet
769985,2011,12,54,Genuine,Tweet
769985,2012,1,14,Genuine,Tweet
769985,2012,2,32,Genuine,Tweet
769985,2012,3,63,Genuine,Tweet
769985,2012,4,22,Genuine,Tweet
769985,2012,5,43,Genuine,Tweet
769985,2012,6,25,Genuine,Tweet
769985,2012,7,6,Genuine,Tweet
769985,2012,8,6,Genuine,Tweet
769985,2012,9,7,Genuine,Tweet
769985,2012,10,11,Genuine,Tweet
769985,2012,11,33,Genuine,Tweet
769985,2012,12,11,Genuine,Tweet
769985,2013,1,6,Genuine,Tweet
769985,2013,2,10,Genuine,Tweet
769985,2013,3,8,Genuine,Tweet
2007021,2007,3,2,Genuine,Tweet
2007021,2007,4,18,Genuine,Tweet
2007021,2007,5,44,Genuine,Tweet
2007021,2007,6,25,Genuine,Tweet
2007021,2007,7,6,Genuine,Tweet
2007021,2007,8,9,Genuine,Tweet
2007021,2007,9,14,Genuine,Tweet
2007021,2007,10,19,Genuine,Tweet
2007021,2007,11,16,Genuine,Tweet
2007021,2007,12,7,Genuine,Tweet
2007021,2008,1,8,Genuine,Tweet
2007021,2008,2,9,Genuine,Tweet
2007021,2008,3,12,Genuine,Tweet
2007021,2008,4,9,Genuine,Tweet
2007021,2008,5,12,Genuine,Tweet
2007021,2008,6,15,Genuine,Tweet
2007021,2008,7,10,Genuine,Tweet
2007021,2008,8,8,Genuine,Tweet
2007021,2008,9,4,Genuine,Tweet
2007021,2008,10,10,Genuine,Tweet
2007021,2008,11,14,Genuine,Tweet
2007021,2008,12,3,Genuine,Tweet
2007021,2009,1,3,Genuine,Tweet
2007021,2009,2,3,Genuine,Tweet
2007021,2009,3,4,Genuine,Tweet
2007021,2009,4,7,Genuine,Tweet
2007021,2009,5,18,Genuine,Tweet
2007021,2009,6,26,Genuine,Tweet
2007021,2009,7,12,Genuine,Tweet
2007021,2009,8,8,Genuine,Tweet
2007021,2009,9,26,Genuine,Tweet
2007021,2009,10,17,Genuine,Tweet
2007021,2009,11,28,Genuine,Tweet
2007021,2009,12,16,Genuine,Tweet
2007021,2010,1,33,Genuine,Tweet
2007021,2010,2,32,Genuine,Tweet
2007021,2010,3,77,Genuine,Tweet
2007021,2010,4,25,Genuine,Tweet
2007021,2010,5,49,Genuine,Tweet
2007021,2010,6,29,Genuine,Tweet
2007021,2010,7,21,Genuine,Tweet
2007021,2010,8,26,Genuine,Tweet
2007021,2010,9,41,Genuine,Tweet
2007021,2010,10,42,Genuine,Tweet
2007021,2010,11,51,Genuine,Tweet
2007021,2010,12,51,Genuine,Tweet
2007021,2011,1,47,Genuine,Tweet
2007021,2011,2,45,Genuine,Tweet
2007021,2011,3,71,Genuine,Tweet
2007021,2011,4,27,Genuine,Tweet
2007021,2011,5,17,Genuine,Tweet
2007021,2011,6,29,Genuine,Tweet
2007021,2011,7,18,Genuine,Tweet
2007021,2011,8,13,Genuine,Tweet
2007021,2011,9,27,Genuine,Tweet
2007021,2011,10,29,Genuine,Tweet
2007021,2011,11,22,Genuine,Tweet
2007021,2011,12,25,Genuine,Tweet
2007021,2012,1,45,Genuine,Tweet
2007021,2012,2,21,Genuine,Tweet
2007021,2012,3,25,Genuine,Tweet
2007021,2012,4,20,Genuine,Tweet
2007021,2012,5,36,Genuine,Tweet
2007021,2012,6,42,Genuine,Tweet
2007021,2012,7,14,Genuine,Tweet
2007021,2012,8,36,Genuine,Tweet
2007021,2012,9,29,Genuine,Tweet
2007021,2012,10,22,Genuine,Tweet
2007021,2012,11,49,Genuine,Tweet
2007021,2012,12,35,Genuine,Tweet
2007021,2013,1,53,Genuine,Tweet
2007021,2013,2,52,Genuine,Tweet
2007021,2013,3,23,Genuine,Tweet
2731681,2007,3,3,Genuine,Tweet
2731681,2007,11,1,Genuine,Tweet
2731681,2010,3,2,Genuine,Tweet
2731681,2010,7,1,Genuine,Tweet
2731681,2010,9,1,Genuine,Tweet
2731681,2010,10,2,Genuine,Tweet
2731681,2010,11,2,Genuine,Tweet
2731681,2010,12,7,Genuine,Tweet
2731681,2011,1,2,Genuine,Tweet
2731681,2011,4,1,Genuine,Tweet
2731681,2011,8,1,Genuine,Tweet
2731681,2011,9,1,Genuine,Tweet
2731681,2011,10,2,Genuine,Tweet
2731681,2011,11,2,Genuine,Tweet
2731681,2012,1,3,Genuine,Tweet
2731681,2012,2,35,Genuine,Tweet
2731681,2012,3,57,Genuine,Tweet
2731681,2012,4,38,Genuine,Tweet
2731681,2012,5,16,Genuine,Tweet
2731681,2012,6,27,Genuine,Tweet
2731681,2012,7,12,Genuine,Tweet
2731681,2012,8,3,Genuine,Tweet
2731681,2012,9,6,Genuine,Tweet
2731681,2012,10,6,Genuine,Tweet
2731681,2012,11,7,Genuine,Tweet
2731681,2012,12,5,Genuine,Tweet
2731681,2013,1,5,Genuine,Tweet
2731681,2013,2,6,Genuine,Tweet
2731681,2013,3,3,Genuine,Tweet
3610511,2012,10,54,Genuine,Tweet
3610511,2012,11,450,Genuine,Tweet
3610511,2012,12,493,Genuine,Tweet
3610511,2013,1,672,Genuine,Tweet
3610511,2013,2,359,Genuine,Tweet
3610511,2013,3,295,Genuine,Tweet
3909541,2007,4,59,Genuine,Tweet
3909541,2007,5,31,Genuine,Tweet
3909541,2007,6,10,Genuine,Tweet
3909541,2007,7,19,Genuine,Tweet
3909541,2007,8,42,Genuine,Tweet
3909541,2007,9,65,Genuine,Tweet
3909541,2007,10,36,Genuine,Tweet
3909541,2007,11,9,Genuine,Tweet
3909541,2007,12,15,Genuine,Tweet
3909541,2008,2,42,Genuine,Tweet
3909541,2008,3,45,Genuine,Tweet
3909541,2008,4,119,Genuine,Tweet
3909541,2008,5,58,Genuine,Tweet
3909541,2008,6,39,Genuine,Tweet
3909541,2008,7,68,Genuine,Tweet
3909541,2008,8,39,Genuine,Tweet
3909541,2008,9,27,Genuine,Tweet
3909541,2008,10,17,Genuine,Tweet
3909541,2008,11,13,Genuine,Tweet
3909541,2008,12,26,Genuine,Tweet
3909541,2009,1,9,Genuine,Tweet
3909541,2009,2,4,Genuine,Tweet
3909541,2009,3,13,Genuine,Tweet
3909541,2009,4,3,Genuine,Tweet
3909541,2009,5,7,Genuine,Tweet
3909541,2009,6,8,Genuine,Tweet
3909541,2009,7,13,Genuine,Tweet
3909541,2009,8,5,Genuine,Tweet
3909541,2009,9,32,Genuine,Tweet
3909541,2009,10,29,Genuine,Tweet
3909541,2009,11,38,Genuine,Tweet
3909541,2009,12,15,Genuine,Tweet
3909541,2010,1,20,Genuine,Tweet
3909541,2010,2,13,Genuine,Tweet
3909541,2010,3,12,Genuine,Tweet
3909541,2010,4,33,Genuine,Tweet
3909541,2010,5,24,Genuine,Tweet
3909541,2010,6,18,Genuine,Tweet
3909541,2010,7,13,Genuine,Tweet
3909541,2010,8,13,Genuine,Tweet
3909541,2010,9,25,Genuine,Tweet
3909541,2010,12,10,Genuine,Tweet
3909541,2011,1,24,Genuine,Tweet
3909541,2011,2,15,Genuine,Tweet
3909541,2011,3,17,Genuine,Tweet
3909541,2011,4,26,Genuine,Tweet
3909541,2011,5,17,Genuine,Tweet
3909541,2011,6,17,Genuine,Tweet
3909541,2011,7,11,Genuine,Tweet
3909541,2011,8,63,Genuine,Tweet
3909541,2011,9,41,Genuine,Tweet
3909541,2011,10,14,Genuine,Tweet
3909541,2011,11,2,Genuine,Tweet
3909541,2011,12,8,Genuine,Tweet
3909541,2012,1,6,Genuine,Tweet
3909541,2012,3,1,Genuine,Tweet
3909541,2012,4,1,Genuine,Tweet
3909541,2012,5,1,Genuine,Tweet
3909541,2012,6,6,Genuine,Tweet
3909541,2012,7,24,Genuine,Tweet
3909541,2012,8,15,Genuine,Tweet
3909541,2012,9,8,Genuine,Tweet
3909541,2012,10,48,Genuine,Tweet
3909541,2012,11,20,Genuine,Tweet
3909541,2012,12,14,Genuine,Tweet
3909541,2013,1,25,Genuine,Tweet
3909541,2013,2,17,Genuine,Tweet
3909541,2013,3,11,Genuine,Tweet
5656162,2007,4,5,Genuine,Tweet
5656162,2007,5,6,Genuine,Tweet
5656162,2007,7,1,Genuine,Tweet
5656162,2008,5,1,Genuine,Tweet
5656162,2008,6,11,Genuine,Tweet
5656162,2008,7,3,Genuine,Tweet
5656162,2009,1,22,Genuine,Tweet
5656162,2009,2,23,Genuine,Tweet
5656162,2009,3,75,Genuine,Tweet
5656162,2009,4,65,Genuine,Tweet
5656162,2009,5,44,Genuine,Tweet
5656162,2009,6,75,Genuine,Tweet
5656162,2009,7,63,Genuine,Tweet
5656162,2009,8,18,Genuine,Tweet
5656162,2009,9,57,Genuine,Tweet
5656162,2009,10,38,Genuine,Tweet
5656162,2009,11,51,Genuine,Tweet
5656162,2009,12,48,Genuine,Tweet
5656162,2010,1,95,Genuine,Tweet
5656162,2010,2,55,Genuine,Tweet
5656162,2010,3,24,Genuine,Tweet
5656162,2010,4,46,Genuine,Tweet
5656162,2010,5,99,Genuine,Tweet
5656162,2010,6,47,Genuine,Tweet
5656162,2010,7,80,Genuine,Tweet
5656162,2010,8,46,Genuine,Tweet
5656162,2010,9,48,Genuine,Tweet
5656162,2010,10,21,Genuine,Tweet
5656162,2010,11,13,Genuine,Tweet
5656162,2010,12,6,Genuine,Tweet
5656162,2011,1,23,Genuine,Tweet
5656162,2011,2,11,Genuine,Tweet
5656162,2011,3,20,Genuine,Tweet
5656162,2011,4,26,Genuine,Tweet
5656162,2011,5,37,Genuine,Tweet
5656162,2011,6,25,Genuine,Tweet
5656162,2011,7,12,Genuine,Tweet
5656162,2011,8,21,Genuine,Tweet
5656162,2011,9,29,Genuine,Tweet
5656162,2011,10,42,Genuine,Tweet
5656162,2011,11,19,Genuine,Tweet
5656162,2011,12,16,Genuine,Tweet
5656162,2012,1,5,Genuine,Tweet
5656162,2012,2,32,Genuine,Tweet
5656162,2012,3,4,Genuine,Tweet
5656162,2012,4,1,Genuine,Tweet
5656162,2012,6,2,Genuine,Tweet
5656162,2012,7,6,Genuine,Tweet
5656162,2012,8,3,Genuine,Tweet
5656162,2012,11,2,Genuine,Tweet
5656162,2012,12,6,Genuine,Tweet
5656162,2013,1,3,Genuine,Tweet
5656162,2013,2,9,Genuine,Tweet
5656162,2013,3,3,Genuine,Tweet
5682702,2012,4,29,Genuine,Tweet
5682702,2012,5,104,Genuine,Tweet
5682702,2012,6,87,Genuine,Tweet
5682702,2012,7,117,Genuine,Tweet
5682702,2012,8,33,Genuine,Tweet
5682702,2012,9,36,Genuine,Tweet
5682702,2012,10,93,Genuine,Tweet
5682702,2012,11,88,Genuine,Tweet
5682702,2012,12,59,Genuine,Tweet
5682702,2013,1,159,Genuine,Tweet
5682702,2013,2,172,Genuine,Tweet
5682702,2013,3,72,Genuine,Tweet
5863152,2009,11,43,Genuine,Tweet
5863152,2009,12,15,Genuine,Tweet
5863152,2010,1,10,Genuine,Tweet
5863152,2010,2,37,Genuine,Tweet
5863152,2010,3,44,Genuine,Tweet
5863152,2010,4,49,Genuine,Tweet
5863152,2010,5,11,Genuine,Tweet
5863152,2010,6,48,Genuine,Tweet
5863152,2010,7,71,Genuine,Tweet
5863152,2010,8,36,Genuine,Tweet
5863152,2010,9,99,Genuine,Tweet
5863152,2010,10,101,Genuine,Tweet
5863152,2010,11,125,Genuine,Tweet
5863152,2010,12,44,Genuine,Tweet
5863152,2011,1,25,Genuine,Tweet
5863152,2011,2,36,Genuine,Tweet
5863152,2011,3,12,Genuine,Tweet
5863152,2011,4,5,Genuine,Tweet
5863152,2011,5,6,Genuine,Tweet
5863152,2011,6,3,Genuine,Tweet
5863152,2011,7,12,Genuine,Tweet
5863152,2011,8,37,Genuine,Tweet
5863152,2011,9,3,Genuine,Tweet
5863152,2011,10,7,Genuine,Tweet
5863152,2011,11,12,Genuine,Tweet
5863152,2011,12,69,Genuine,Tweet
5863152,2012,1,28,Genuine,Tweet
5863152,2012,2,74,Genuine,Tweet
5863152,2012,3,26,Genuine,Tweet
5863152,2012,4,41,Genuine,Tweet
5863152,2012,5,67,Genuine,Tweet
5863152,2012,6,66,Genuine,Tweet
5863152,2012,7,30,Genuine,Tweet
5863152,2012,8,12,Genuine,Tweet
5863152,2012,9,17,Genuine,Tweet
5863152,2012,10,55,Genuine,Tweet
5863152,2012,11,90,Genuine,Tweet
5863152,2012,12,47,Genuine,Tweet
5863152,2013,1,31,Genuine,Tweet
5863152,2013,2,35,Genuine,Tweet
5863152,2013,3,34,Genuine,Tweet
6015122,2007,5,2,Genuine,Tweet
6015122,2007,9,4,Genuine,Tweet
6015122,2007,10,7,Genuine,Tweet
6015122,2007,11,6,Genuine,Tweet
6015122,2007,12,1,Genuine,Tweet
6015122,2008,1,6,Genuine,Tweet
6015122,2008,2,4,Genuine,Tweet
6015122,2008,3,11,Genuine,Tweet
6015122,2008,4,4,Genuine,Tweet
6015122,2008,5,5,Genuine,Tweet
6015122,2008,6,3,Genuine,Tweet
6015122,2008,7,16,Genuine,Tweet
6015122,2008,8,14,Genuine,Tweet
6015122,2008,9,11,Genuine,Tweet
6015122,2008,10,8,Genuine,Tweet
6015122,2008,11,3,Genuine,Tweet
6015122,2008,12,3,Genuine,Tweet
6015122,2009,1,2,Genuine,Tweet
6015122,2009,2,5,Genuine,Tweet
6015122,2009,3,1,Genuine,Tweet
6015122,2009,4,13,Genuine,Tweet
6015122,2009,5,8,Genuine,Tweet
6015122,2009,6,4,Genuine,Tweet
6015122,2009,7,6,Genuine,Tweet
6015122,2009,8,13,Genuine,Tweet
6015122,2009,9,10,Genuine,Tweet
6015122,2009,10,10,Genuine,Tweet
6015122,2009,11,20,Genuine,Tweet
6015122,2009,12,8,Genuine,Tweet
6015122,2010,1,9,Genuine,Tweet
6015122,2010,2,22,Genuine,Tweet
6015122,2010,3,34,Genuine,Tweet
6015122,2010,4,59,Genuine,Tweet
6015122,2010,5,51,Genuine,Tweet
6015122,2010,6,33,Genuine,Tweet
6015122,2010,7,18,Genuine,Tweet
6015122,2010,8,32,Genuine,Tweet
6015122,2010,9,18,Genuine,Tweet
6015122,2010,10,24,Genuine,Tweet
6015122,2010,11,18,Genuine,Tweet
6015122,2010,12,29,Genuine,Tweet
6015122,2011,1,82,Genuine,Tweet
6015122,2011,2,91,Genuine,Tweet
6015122,2011,3,45,Genuine,Tweet
6015122,2011,4,42,Genuine,Tweet
6015122,2011,5,41,Genuine,Tweet
6015122,2011,6,46,Genuine,Tweet
6015122,2011,7,37,Genuine,Tweet
6015122,2011,8,39,Genuine,Tweet
6015122,2011,9,40,Genuine,Tweet
6015122,2011,10,43,Genuine,Tweet
6015122,2011,11,41,Genuine,Tweet
6015122,2011,12,30,Genuine,Tweet
6015122,2012,1,40,Genuine,Tweet
6015122,2012,2,44,Genuine,Tweet
6015122,2012,3,28,Genuine,Tweet
6015122,2012,4,29,Genuine,Tweet
6015122,2012,5,36,Genuine,Tweet
6015122,2012,6,33,Genuine,Tweet
6015122,2012,7,29,Genuine,Tweet
6015122,2012,8,17,Genuine,Tweet
6015122,2012,9,22,Genuine,Tweet
6015122,2012,10,9,Genuine,Tweet
6015122,2012,11,2,Genuine,Tweet
6015122,2012,12,12,Genuine,Tweet
6015122,2013,1,19,Genuine,Tweet
6015122,2013,2,15,Genuine,Tweet
6015122,2013,3,11,Genuine,Tweet
6067292,2012,9,343,Genuine,Tweet
6067292,2012,10,200,Genuine,Tweet
6067292,2012,11,206,Genuine,Tweet
6067292,2012,12,215,Genuine,Tweet
6067292,2013,1,278,Genuine,Tweet
6067292,2013,2,357,Genuine,Tweet
6067292,2013,3,265,Genuine,Tweet
6082972,2010,10,2,Genuine,Tweet
6082972,2010,12,8,Genuine,Tweet
6082972,2011,1,10,Genuine,Tweet
6082972,2011,2,4,Genuine,Tweet
6082972,2011,4,8,Genuine,Tweet
6082972,2011,6,5,Genuine,Tweet
